"PERSONNEL_ID","BEGIN_DATE","END_DATE","POSITIONTYPE_ID","POSITIONTYPE_NAME","POSITIONTYPE_TEXT","FIELDSTUDY","SUBDISCIPLINE_1","SUBDISCIPLINE_2","SUBDISCIPLINE_3","SUBDISCIPLINE_4","SUBDISCIPLINE_5"
"10020492","20200708","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเคมี","","","","",""
"10020620","20230818","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมคอมพิวเตอร์","","","","",""
"10020620","20170701","20230817","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10023956","20240212","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมอุตสาหการ","","","","",""
"10020375","20170101","20210124","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10020375","20210125","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมคอมพิวเตอร์","","","","",""
"10020412","20170201","20230530","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10020412","20230531","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมไฟฟ้า","","","","",""
"10019299","20241001","20280930","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมเครื่องกล","","","","","",""
"10019299","20060717","20161106","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10019299","20161001","20200930","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมเครื่องกล","","","","","",""
"10019299","20030129","20060716","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10019299","20161107","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","","","","","",""
"10001650","20050623","20210808","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10001650","20210809","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมไฟฟ้า","วิศวกรรมไฟฟ้าสื่อสาร","","","",""
"10020538","20170501","20210523","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10020538","20210524","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมอุตสาหการ","","","","",""
"10001679","20051219","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10001679","20021018","20051218","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10015354","20121009","20171214","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์"," "," "," "," "," "," "
"10015354","20230818","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมสิ่งแวดล้อม"," "," "," "," "," "
"10015354","20171215","20230817","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์"," "," "," "," "," "," "
"10020668","20171120","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10022975","20200501","20250706","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์"," "," "," "," "," "," "
"10022975","20250707","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมสิ่งแวดล้อม"," "," "," "," "," "
"10020736","20171001","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10001649","20060919","20181030","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมสิ่งแวดล้อม","","","","",""
"10001649","20181031","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมสิ่งแวดล้อม","","","","",""
"10001651","20220601","20260531","0001","ตำแหน่งบริหารมีวาระ","รองผู้อำนวยการสำนักงานวิทยทรัพยากร","","","","","",""
"10001651","20220228","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมคอมพิวเตอร์","","","","",""
"10001651","20180701","20220530","0001","ตำแหน่งบริหารมีวาระ","รองผู้อำนวยการสำนักงานวิทยทรัพยากร","","","","","",""
"10001651","20060725","20220227","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10020846","20220117","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมสิ่งแวดล้อม","","","","",""
"10020846","20171101","20220116","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10020846","20230401","20270331","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมสิ่งแวดล้อม","","","","","",""
"10001680","20220112","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมโยธา","","","","",""
"10001680","20001101","20220111","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10020906","20200615","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมเคมี","วิศวกรรมเคมี","","","",""
"10020906","20180305","20200614","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเคมี","","","","",""
"10021066","20220124","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมโยธา","วิศวกรรมโยธาและโครงสร้างพื้นฐาน","","","",""
"10021066","20180401","20220123","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"00036103","20040105","20091011","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00036103","20091012","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10019812","20240701","20280630","0001","ตำแหน่งบริหารมีวาระ","รองคณบดีฝ่ายวิชาการคณะวิศวกรรมศาสตร์"," "," "," "," "," "," "
"10019812","20200928","20231023","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมโยธา","วิศวกรรมโครงสร้าง"," "," "," "," "
"10019812","20240701","20260104","0009","ตำแหน่งรักษาการ","ผู้รักษาการแทนผู้อำนวยการสำนักบริหารหลักสูตรวิศวกรรมฯ"," "," "," "," "," "," "
"10019812","20180430","20200927","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์"," "," "," "," "," "," "
"10019812","20231024","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมโยธา"," "," "," "," "," "
"10021705","20181101","20210314","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10021705","20230606","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมเครื่องกล","วิศวกรรมเครื่องกลและการออกแบบ","","","",""
"10021705","20210315","20230605","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเครื่องกล","วิศวกรรมเครื่องกลและการออกแบบ","","","",""
"10002349","20170801","99991231","0002","ตำแหน่งบริหารไม่มีวาระ","หัวหน้าภารกิจบริหารคุณภาพองค์กร","","","","","",""
"10021408","20191223","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมวัสดุ","","","","",""
"10021706","20200330","20220329","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเคมี","วิศวกรรมเคมี","","","",""
"10021706","20220330","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมเคมี","วิศวกรรมเคมี","","","",""
"10022286","20230116","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเครื่องกล","","","","",""
"10022286","20190701","20230115","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10020285","20230918","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมเคมี","เคมีวิศวกรรม","","","",""
"10020285","20200427","20230917","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเคมี","","","","",""
"10022502","20190901","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10022775","20191201","20230903","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10022775","20230904","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมวัสดุ","วิศวกรรมโลหะการ","","","",""
"10022834","20200708","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมอุตสาหการ","วิศวกรรมอุตสาหการและระบบ","","","",""
"10022834","20200101","20200707","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10022924","20200301","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10001632","20170801","99991231","0002","ตำแหน่งบริหารไม่มีวาระ","หัวหน้าภารกิจกิจการนิสิต","","","","","",""
"10022967","20221005","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมคอมพิวเตอร์","","","","",""
"10022967","20200401","20221004","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10023002","20200501","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10023096","20230327","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมคอมพิวเตอร์","","","","",""
"10023096","20200601","20230326","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10002909","20090303","20110306","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์"," "," "," "," "," "," "
"10002909","20221121","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์เงินเดือนขั้นสูง","วิศวกรรมโยธา"," "," "," "," "," "
"10002909","20060302","20090302","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์"," "," "," "," "," "," "
"10002909","20110307","20221120","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์"," "," "," "," "," "," "
"10022964","20200401","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10023240","20230606","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมสำรวจและขนส่ง","วิศวกรรมสำรวจ","","","",""
"10023240","20201001","20230605","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10023304","20201101","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมไฟฟ้า","","","","",""
"80002609","20220808","99991231","0010","ตำแหน่งวิชาการกลุ่มอาจารย์พิเศษ","อาจารย์พิเศษ","","","","","",""
"10023770","20210801","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10013658","20120608","20240526","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์"," "," "," "," "," "," "
"10013658","20240527","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมคอมพิวเตอร์"," "," "," "," "," "
"10024284","20220901","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10024321","20080626","20141104","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10024321","20141105","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10023299","20230227","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเคมี","เคมีวิศวกรรม","","","",""
"10023299","20201101","20230226","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10023651","20210601","20210711","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10023651","20210712","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมคอมพิวเตอร์","","","","",""
"10023602","20200601","20240517","0001","ตำแหน่งบริหารมีวาระ","ผู้อำนวยการโครงการ CTO","","","","","",""
"10023602","19961025","20010717","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10023602","20160721","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","","","","","",""
"10023602","20010718","20160720","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10023602","20200701","20240630","0003","ตำแหน่งบริหารมีวาระเพิ่มเติม","หัวหน้าภาควิชาวิศวกรรมโยธา","","","","","",""
"10016420","20140131","20181030","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์"," "," "," "," "," "," "
"10016420","20220602","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมไฟฟ้า"," "," "," "," "," "
"10016420","20181031","20220601","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมไฟฟ้า"," "," "," "," "," "
"10001825","20200601","20220930","0001","ตำแหน่งบริหารมีวาระ","รองผู้อำนวยการสำนักงานการทะเบียน","","","","","",""
"10001825","20090528","20180913","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10001825","20221001","20260930","0001","ตำแหน่งบริหารมีวาระ","รองผู้อำนวยการสำนักงานการทะเบียน","","","","","",""
"10001825","20180914","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมคอมพิวเตอร์","","","","",""
"10024154","20220601","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมโยธา","วิศวกรรมโครงสร้าง","","","",""
"10024320","20231001","20240630","0001","ตำแหน่งบริหารมีวาระ","รองคณบดีฝ่ายวิชาการคณะวิศวกรรมศาสตร์","","","","","",""
"10024320","19990720","20180822","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10024320","19951024","19990719","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10024320","20180823","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมเคมี","","","","",""
"10024330","20221001","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10024331","20221001","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมคอมพิวเตอร์","","","","",""
"10024368","20221001","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมอุตสาหการ","","","","",""
"10024581","20230101","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10024806","20230501","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10025061","20231001","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10003640","20200701","20220328","0001","ตำแหน่งบริหารมีวาระ","รองคณบดีฝ่ายประชาสัมพันธ์ วิรัชกิจและยุทธศาสตร์ คณะวิศวกรรมศาสตร์","","","","","",""
"10003640","20090303","20120305","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10003640","20170522","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมสิ่งแวดล้อม","","","","",""
"10003640","20160701","20200630","0001","ตำแหน่งบริหารมีวาระ","รองคณบดี","","","","","",""
"10003640","20240701","20280630","0001","ตำแหน่งบริหารมีวาระ","รองคณบดีฝ่ายยุทธ์ศาสตร์คณะวิศวกรรมศาสตร์","","","","","",""
"10003640","20120306","20170521","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10003433","20240701","20280630","0001","ตำแหน่งบริหารมีวาระ","รองคณบดีฝ่ายบริหารคณะวิศวกรรมศาสตร์","","","","","",""
"10003433","20150630","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10003433","20071001","20150629","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10025458","20240501","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"00038245","20200701","20240630","0001","ตำแหน่งบริหารมีวาระ","รองคณบดีฝ่ายสารสนเทศคณะวิศวกรรมศาสตร์"," "," "," "," "," "," "
"00038245","20010223","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์"," "," "," "," "," "," "
"00038245","20160701","20200630","0001","ตำแหน่งบริหารมีวาระ","รองคณบดี"," "," "," "," "," "," "
"00038245","20250701","20260930","0001","ตำแหน่งบริหารมีวาระ","รองผู้อำนวยการสำนักงานการทะเบียน"," "," "," "," "," "," "
"10013593","20100702","20150702","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์"," "," "," "," "," "," "
"10013593","20220623","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมโยธา"," "," "," "," "," "
"10013593","20241101","20280629","0001","ตำแหน่งบริหารมีวาระ","ผู้ช่วยอธิการบดี"," "," "," "," "," "," "
"10013593","20150703","20220622","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมโยธา"," "," "," "," "," "
"10013593","20240518","20241031","0009","ตำแหน่งรักษาการ","ผู้รักษาการแทนผู้ช่วยอธิการบดี"," "," "," "," "," "," "
"10026639","20251001","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์"," "," "," "," "," "," "
"10001853","20251001","99991231","0009","ตำแหน่งรักษาการ","ผู้รักษาการแทนหัวหน้ากลุ่มภารกิจการเงิน บัญชีและพัสดุ"," "," "," "," "," "," "
"10001853","20170801","99991231","0002","ตำแหน่งบริหารไม่มีวาระ","หัวหน้าภารกิจการเงิน"," "," "," "," "," "," "
"10004154","20171001","20221130","0002","ตำแหน่งบริหารไม่มีวาระ","หัวหน้าภารกิจบริหารการศึกษา"," "," "," "," "," "," "
"10004154","20250201","99991231","0002","ตำแหน่งบริหารไม่มีวาระ","ผู้อำนวยการฝ่ายบริหารคณะวิศวกรรมศาสตร์"," "," "," "," "," "," "
"10004154","20241101","20250131","0009","ตำแหน่งรักษาการ","ผู้รักษาการแทนหัวหน้าภารกิจทะเบียนและประเมินผล"," "," "," "," "," "," "
"10004154","20221201","20250131","0002","ตำแหน่งบริหารไม่มีวาระ","ผู้อำนวยการฝ่ายวิชาการคณะวิศวกรรมศาสตร์"," "," "," "," "," "," "
"10004154","20221101","20221130","0009","ตำแหน่งรักษาการ","รักษาการแทนผู้อำนวยการฝ่ายสนับสนุนวิชาการคณะวิศวกรรมศาสตร์"," "," "," "," "," "," "
"10004154","20250201","20260430","0009","ตำแหน่งรักษาการ","ผู้รักษาการแทนผู้อำนวยการฝ่ายสนับสนุนวิชาการ"," "," "," "," "," "," "
"10024784","20230501","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมโยธา","","","","",""
"80004877","20230807","99991231","0010","ตำแหน่งวิชาการกลุ่มอาจารย์พิเศษ","อาจารย์พิเศษ","","","","","",""
"00037116","19970922","20010618","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมโลหการ","","","","",""
"00037116","20170104","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมโลหการ","","","","",""
"00037116","20010619","20170103","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10024785","20240902","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ASSISTANT PROFESSOR","วิศวกรรมวัสดุ"," "," "," "," "," "
"10024785","20230501","20240901","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์"," "," "," "," "," "," "
"10018045","20241025","20281024","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมนิวเคลียร์","","","","","",""
"10018045","20181103","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมนิวเคลียร์","","","","",""
"10018045","20160229","20181102","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"10019343","20230425","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมนิวเคลียร์","","","","",""
"10019343","20180917","20230424","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมนิวเคลียร์","","","","",""
"10019343","20240701","20241024","0009","ตำแหน่งรักษาการ","รักษาการแทนหัวหน้าภาควิชาวิศวกรรมนิวเคลียร์","","","","","",""
"10014300","20240610","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมเครื่องกล"," "," "," "," "," "
"10014300","20120518","20240609","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์"," "," "," "," "," "," "
"10020048","20191010","20241129","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมสำรวจและขนส่ง"," "," "," "," "," "
"10020048","20241130","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมสำรวจและขนส่ง","วิศกรรมสำรวจและสารสนเทศภูมิศาสตร์"," "," "," "," "
"00032090","20030608","20060818","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00032090","20160215","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","","","","","",""
"00032090","20060819","20160214","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10002127","20260105","20300104","0001","ตำแหน่งบริหารมีวาระ","ผู้อำนวยการสำนักบริหารหลักสูตรวิศวกรรมฯ"," "," "," "," "," "," "
"10002127","20071001","20150212","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์"," "," "," "," "," "," "
"10002127","20040512","20070930","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์"," "," "," "," "," "," "
"10002127","20150213","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ศาสตราจารย์","วิศวกรรมเคมี"," "," "," "," "," "
"10023070","20240212","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเคมี"," "," "," "," "," "
"10023070","20200601","20240211","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์"," "," "," "," "," "," "
"00039372","20020610","20060831","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00039372","20060901","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"00036116","20221001","99991231","0009","ตำแหน่งรักษาการ","รักษาการแทนผู้อำนวยการศูนย์นวัตกรรมการเรียนรู้","","","","","",""
"00036116","20060914","20181030","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","","","","","",""
"00036116","20181031","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมคอมพิวเตอร์","","","","",""
"10025321","20240701","20280630","0001","ตำแหน่งบริหารมีวาระ","ผู้ช่วยคณบดีคณะวิศวกรรมศาสตร์","","","","","",""
"10025321","20240201","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10025442","20240401","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","","","","","",""
"10019775","20240701","20280630","0001","ตำแหน่งบริหารมีวาระ","รองคณบดีฝ่ายกายภาพคณะวิศวกรรมศาสตร์","","","","","",""
"10019775","20220509","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมเครื่องกล","","","","",""
"10019775","20151201","20220508","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10019840","20240701","20280630","0001","ตำแหน่งบริหารมีวาระ","ผู้ช่วยคณบดีคณะวิศวกรรมศาสตร์","","","","","",""
