"PERSONNEL_ID","BEGIN_DATE","END_DATE","STATUS_ID","STATUS_NAME","ACTION_ID","ACTION_NAME","REASON_ID","REASON_NAME","MODIFY_USER"
"10020538","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10001679","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10015354","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10020666","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10020668","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10001392","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10022975","20260301","99991231","3","พนักงานปกติ","X2","เปลี่ยนสัญญา(ปรับวุฒิ/ตำแหน่ง)","04","เข้าสู่ตำแหน่ง-อ.เข้าสู่ผ.ศ.","0100PAA104"
"10020736","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10001649","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10001651","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA108"
"10020846","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10001680","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10020906","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"00042144","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"10021066","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10025893","20260401","20280331","3","พนักงานปกติ","Z5","เปลี่ยนสัญญา(ลาออกบรรจุกลับ)","02","จ้างงานใหม่-พนักงานวิสามัญ","0100PAA104"
"80007484","20251101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80007489","20251101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"00036103","20251001","99991231","2","พนักงานเกษียณอายุ","Y8","เกษียณอายุราชการ(บำนาญ)","03","เกษียณอายุ","0100PAA104"
"00032025","20241001","99991231","2","พนักงานเกษียณอายุ","Y8","เกษียณอายุราชการ(บำนาญ)","03","เกษียณอายุ","0100PAA104"
"10000409","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10019812","20260105","99991231","3","พนักงานปกติ","X8","บันทึกการออกจากวาระตำแหน่ง"," "," ","0100OM01"
"10021705","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10016492","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10016495","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10002349","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10021142","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"00039227","20251001","99991231","2","พนักงานเกษียณอายุ","Y8","เกษียณอายุราชการ(บำนาญ)","03","เกษียณอายุ","0100PAA104"
"10016253","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10021266","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10021493","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10021408","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10021798","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10021706","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10022492","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10022286","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10020285","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10022502","20251219","99991231","3","พนักงานปกติ","W0","การประเมินต่อสัญญาจ้าง","01","ต่อสัญญาปฏิบัติงาน","0100PAA104"
"10022421","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10013683","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10016831","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10022422","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10022498","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"00036154","20251001","99991231","2","พนักงานเกษียณอายุ","Y8","เกษียณอายุราชการ(บำนาญ)","03","เกษียณอายุ","0100PAA104"
"80006852","20250301","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80006853","20250301","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80006854","20250201","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80006156","20240801","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"00038641","20221001","99991231","2","พนักงานเกษียณอายุ","Y8","เกษียณอายุราชการ(บำนาญ)","03","เกษียณอายุ","0100PAA104"
"10022775","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80006855","20250201","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"10022834","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10022924","20260301","99991231","3","พนักงานปกติ","W0","การประเมินต่อสัญญาจ้าง","01","ต่อสัญญาปฏิบัติงาน","0100PAA104"
"10001632","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10022967","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10023002","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10011760","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10016826","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10023096","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10002909","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10022964","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10004707","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10023240","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10023304","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80002609","20240805","99991231","1","ไม่ใช้งาน","ZV","แต่งตั้งผ่านระบบอ.พิเศษ","","","RPA01"
"10023396","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80007709","20260201","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80005909","20260101","99991231","1","ไม่ใช้งาน","X3","การย้าย/เปลี่ยนตำแหน่ง"," "," ","0100PAA101"
"10021244","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80001567","20250201","99991231","1","ไม่ใช้งาน","X3","การย้าย/เปลี่ยนตำแหน่ง"," "," ","0100PAA101"
"10023660","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10023770","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80005950","20260101","99991231","1","ไม่ใช้งาน","X3","การย้าย/เปลี่ยนตำแหน่ง"," "," ","0100PAA101"
"10023957","20260101","99991231","3","พนักงานปกติ","W0","การประเมินต่อสัญญาจ้าง","01","ต่อสัญญาปฏิบัติงาน","0100PAA104"
"10023999","20260201","99991231","3","พนักงานปกติ","W0","การประเมินต่อสัญญาจ้าง","01","ต่อสัญญาปฏิบัติงาน","0100PAA104"
"10013658","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80006579","20260101","99991231","1","ไม่ใช้งาน","X3","การย้าย/เปลี่ยนตำแหน่ง"," "," ","0100PAA101"
"10024118","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024124","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80006851","20250301","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"10024284","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024321","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024456","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024402","20250701","99991231","3","พนักงานปกติ","W0","การประเมินต่อสัญญาจ้าง","05","ปรับเงินครบทดลองงาน(สัญญา1ปี)","0100PAA104"
"10023299","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024657","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10020541","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10002311","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10023651","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10003224","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10023738","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80006207","20240801","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR03"
"10023602","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80005326","20250201","99991231","1","ไม่ใช้งาน","X3","การย้าย/เปลี่ยนตำแหน่ง"," "," ","0100PAA101"
"10023771","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024696","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10016420","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10002567","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10001825","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024154","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024320","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024330","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024331","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024368","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10003451","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024656","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024581","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024806","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024837","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10024839","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10001999","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10025061","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10003640","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10002015","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10003433","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80000206","20200101","99991231","1","ไม่ใช้งาน","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","0100PAA201"
"80000620","20191001","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","IAM-HR04"
"80000622","20191001","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","IAM-HR04"
"10025137","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10001690","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80000105","20191001","99991231","1","ไม่ใช้งาน","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"80000109","20191001","99991231","1","ไม่ใช้งาน","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"80000120","20191001","99991231","1","ไม่ใช้งาน","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"80001744","20201001","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA202"
"10025458","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80001543","20210101","99991231","1","ไม่ใช้งาน","X3","การย้าย/เปลี่ยนตำแหน่ง","01","กรณีปกติ","0100PAA301"
"80001544","20220801","99991231","1","ไม่ใช้งาน","X3","การย้าย/เปลี่ยนตำแหน่ง","01","กรณีปกติ","0100PAA102"
"80001545","20220801","99991231","1","ไม่ใช้งาน","X3","การย้าย/เปลี่ยนตำแหน่ง","01","กรณีปกติ","0100PAA102"
"80001550","20210101","99991231","1","ไม่ใช้งาน","X3","การย้าย/เปลี่ยนตำแหน่ง","01","กรณีปกติ","0100PAA301"
"10025505","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80001595","20221001","99991231","1","ไม่ใช้งาน","X3","การย้าย/เปลี่ยนตำแหน่ง","01","กรณีปกติ","0100PAA104"
"80001777","20210101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA202"
"80001822","20210401","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80001867","20210201","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA101"
"80001954","20210801","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"00013127","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"00038245","20260401","99991231","3","พนักงานปกติ","XA","เลื่อนเงินเดือน"," "," ","0100PAA108"
"80000501","20191001","99991231","1","ไม่ใช้งาน","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"80000623","20191001","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","IAM-HR04"
"80001541","20220801","99991231","1","ไม่ใช้งาน","X3","การย้าย/เปลี่ยนตำแหน่ง","01","กรณีปกติ","0100PAA102"
"80001691","20230201","99991231","1","ไม่ใช้งาน","X3","การย้าย/เปลี่ยนตำแหน่ง","01","กรณีปกติ","0100PAA104"
"80001933","20210401","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA101"
"80002097","20211201","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80002169","20220101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA102"
"80002173","20220101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80002176","20211201","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80002177","20230301","99991231","1","ไม่ใช้งาน","X3","การย้าย/เปลี่ยนตำแหน่ง","01","กรณีปกติ","0100PAA102"
"80002277","20220401","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80002309","20220201","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80002311","20220401","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80002346","20220601","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA102"
"80002174","20220101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80002175","20220101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"10019911","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80002245","20220301","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80002292","20220301","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80002308","20220301","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80002500","20220801","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA102"
"80002347","20220401","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA102"
"80002410","20220601","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA105"
"80002501","20220901","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA102"
"10023664","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10013593","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10026639","20251001","20260531","3","พนักงานปกติ","Z1","จ้างงาน-ไม่ผ่านการสรรหา","06","จ้างตามระเบียบ 60 ปี","0100PAA104"
"00036013","20241001","99991231","2","พนักงานเกษียณอายุ","Y8","เกษียณอายุราชการ(บำนาญ)","03","เกษียณอายุ","0100PAA104"
"10004710","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10001853","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80003618","20221101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80003620","20221101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80003624","20220901","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"00037215","20251001","99991231","2","พนักงานเกษียณอายุ","Y1","เกษียณอายุ(บำเหน็จรายเดือน)","03","เกษียณอายุ","0100PAA104"
"80003717","20200801","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80003820","20221201","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"10000395","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10004154","20260301","99991231","3","พนักงานปกติ","X7","บันทึกตน.บริหาร ผู้บริหาร ฯลฯ"," "," ","0100OM01"
"80004453","20230201","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80004570","20230403","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA105"
"10024784","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80004748","20230201","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80004766","20230801","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80004877","20230807","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","02","แต่งตั้งผ่านระบบอ.พิเศษ","RPA01"
"00041066","20260401","99991231","3","พนักงานปกติ","XA","เลื่อนเงินเดือน"," "," ","0100PAA108"
"80005338","20230901","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"10016754","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"80005411","20231101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80005841","20240101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80005931","20240101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80005972","20240401","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80005406","20231101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80005410","20231101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80005932","20240201","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"10026616","20251001","99991231","3","พนักงานปกติ","Z1","จ้างงาน-ไม่ผ่านการสรรหา","01","บรรจุ/จ้าง","0100PAA104"
"80004569","20230101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA105"
"80004721","20230401","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","0100PAA104"
"80005398","20231101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80005842","20240101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80005969","20240101","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"80005975","20240501","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
